Number of total tracking : 13229
Max speed : 100
Damage : 4
Time Taken : 03:40:28

 | No    | X         | Y          | Distance            | Speed (avg) | Speed (before) | Speed (after) | Heading | 
 | 414   | 21786.72  | 66243.17   | 27.7812934591942    | 99.5        | 100            | 99            | 15      | 
 | 415   | 21765.64  | 66225.09   | 27.7812934591942    | 99          | 99             | 99            | 15      | 
 | 416   | 21743.69  | 66208.06   | 27.778613554355     | 99          | 99             | 99            | 14      | 
 | 417   | 21721.74  | 66191.03   | 27.7818588344598    | 99          | 99             | 99            | 14      | 
 | 418   | 21700.66  | 66172.93   | 27.782577019527     | 99.5        | 99             | 100           | 13      | 
 | 419   | 21679.86  | 66154.52   | 27.7789299492835    | 100         | 100            | 100           | 13      | 
 | 420   | 21659.06  | 66136.1    | 27.7789299492835    | 100         | 100            | 100           | 13      | 
 | 421   | 21638.9   | 66116.99   | 27.7805260820333    | 99.5        | 100            | 99            | 12      | 
 | 422   | 21618.73  | 66097.88   | 27.7805260820333    | 99.5        | 99             | 100           | 12      | 
 | 423   | 21600.16  | 66077.22   | 27.7836737932452    | 99.5        | 100            | 99            | 10      | 
 | 424   | 21581.59  | 66056.56   | 27.7778637499009    | 99          | 99             | 99            | 10      | 
 | 425   | 21565.87  | 66033.66   | 27.7830561425154    | 99          | 99             | 99            | 8       | 
 | 426   | 21552.6   | 66009.25   | 27.7812407314427    | 99.5        | 99             | 100           | 6       | 
 | 427   | 21539.32  | 65984.84   | 27.7812407314427    | 100         | 100            | 100           | 6       | 
 | 428   | 21529.85  | 65958.73   | 27.7839835402256    | 100         | 100            | 100           | 3       | 
 | 429   | 21520.37  | 65932.62   | 27.7773063958756    | 99.5        | 100            | 99            | 3       | 
 | 430   | 21515.46  | 65905.27   | 27.7811140608492    | 99.5        | 99             | 100           | 1       | 
 | 431   | 21510.54  | 65877.93   | 27.7811140608492    | 99.5        | 100            | 99            | 1       | 
 | 432   | 21510.08  | 65850.16   | 27.7772946540357    | 99.5        | 99             | 100           | 99      | 
 | 433   | 21511.65  | 65822.42   | 27.778684413949     | 99.5        | 100            | 99            | 98      | 
 | 434   | 21513.22  | 65794.69   | 27.778684413949     | 99          | 99             | 99            | 98      | 
 | 435   | 21517.26  | 65767.2    | 27.7801451661812    | 99          | 99             | 99            | 97      | 
 | 436   | 21521.3   | 65739.72   | 27.7798609863714    | 99.5        | 99             | 100           | 97      | 
 | 437   | 21527.93  | 65712.74   | 27.7776830247746    | 100         | 100            | 100           | 95      | 
 | 438   | 21534.55  | 65685.77   | 27.7776830247746    | 99.5        | 100            | 99            | 95      | 
 | 439   | 21543.93  | 65659.62   | 27.780232293934     | 99          | 99             | 99            | 94      | 
 | 440   | 21554.56  | 65633.95   | 27.7772611451319    | 99          | 99             | 99            | 93      | 
 | 441   | 21565.18  | 65608.28   | 27.7844794577219    | 99.5        | 99             | 100           | 93      | 
 | 442   | 21576.85  | 65583.07   | 27.7809007448914    | 100         | 100            | 100           | 93      | 
 | 443   | 21588.52  | 65557.86   | 27.7809007448914    | 100         | 100            | 100           | 93      | 
 | 444   | 21600.88  | 65532.98   | 27.7797430979286    | 100         | 100            | 100           | 92      | 
 | 445   | 21613.24  | 65508.1    | 27.7823727083718    | 99.5        | 100            | 99            | 92      | 
 | 446   | 21626.98  | 65483.95   | 27.7818959765001    | 99          | 99             | 99            | 91      | 
 | 447   | 21642.31  | 65460.79   | 27.7806546090587    | 99          | 99             | 99            | 89      | 
 | 448   | 21657.65  | 65437.62   | 27.7806546090587    | 99.5        | 99             | 100           | 89      | 
 | 449   | 21675.59  | 65416.41   | 27.779530595366     | 99.5        | 100            | 99            | 87      | 
 | 450   | 21693.53  | 65395.2    | 27.7812513731193    | 99          | 99             | 99            | 87      | 
 | 451   | 21713.89  | 65376.3    | 27.7799068508138    | 99.5        | 99             | 100           | 86      | 
 | 452   | 21734.25  | 65357.4    | 27.7799068508138    | 100         | 100            | 100           | 86      | 
 | 453   | 21756.13  | 65340.29   | 27.7805538197536    | 99.5        | 100            | 99            | 86      | 
 | 454   | 21777.67  | 65322.74   | 27.7817212505729    | 99          | 99             | 99            | 86      | 
 | 455   | 21799.21  | 65305.2    | 27.779254236613     | 99.5        | 99             | 100           | 86      | 
 | 456   | 21820.9   | 65287.84   | 27.7794088605324    | 99.5        | 100            | 99            | 86      | 
 | 457   | 21842.59  | 65270.48   | 27.7794088605324    | 99.5        | 99             | 100           | 86      | 
 | 458   | 21863.57  | 65252.28   | 27.7794484089632    | 100         | 100            | 100           | 87      | 
 | 459   | 21884.56  | 65234.07   | 27.7820082261722    | 100         | 100            | 100           | 87      | 
 | 460   | 21903.98  | 65214.21   | 27.7818580792607    | 99.5        | 100            | 99            | 89      | 
 | 461   | 21921.13  | 65192.36   | 27.7800364105887    | 99          | 99             | 99            | 91      | 
 | 462   | 21938.28  | 65170.5    | 27.7800364105887    | 99          | 99             | 99            | 91      | 
 | 463   | 21952.33  | 65146.54   | 27.7791883907307    | 99          | 99             | 99            | 92      | 
 | 464   | 21966.38  | 65122.57   | 27.7825583459891    | 99.5        | 99             | 100           | 92      | 
 | 465   | 21978.04  | 65097.35   | 27.7822518098336    | 99.5        | 100            | 99            | 94      | 
 | 466   | 21989.69  | 65072.13   | 27.7814324183102    | 99.5        | 99             | 100           | 94      | 
 | 467   | 21997.58  | 65045.49   | 27.7803155078919    | 100         | 100            | 100           | 96      | 
 | 468   | 22003.57  | 65018.36   | 27.7819557743941    | 99.5        | 100            | 99            | 98      | 
 | 469   | 22009.55  | 64991.23   | 27.7819557743941    | 99.5        | 99             | 100           | 98      | 
 | 470   | 22012.63  | 64963.63   | 27.77956815248      | 100         | 100            | 100           | 100     | 
 | 471   | 22015.7   | 64936.02   | 27.7797840877351    | 100         | 100            | 100           | 100     | 
 | 472   | 22015.19  | 64908.24   | 27.781949526859     | 99.5        | 100            | 99            | 1       | 
 | 473   | 22012.95  | 64880.55   | 27.782191188733     | 99          | 99             | 99            | 2       | 
 | 474   | 22010.7   | 64852.86   | 27.7823490230097    | 99.5        | 99             | 100           | 2       | 
 | 475   | 22005.33  | 64825.6    | 27.7819544013096    | 100         | 100            | 100           | 5       | 
 | 476   | 21999.96  | 64798.34   | 27.7823320656511    | 99.5        | 100            | 99            | 5       | 
 | 477   | 21990.48  | 64772.22   | 27.7819851583867    | 99.5        | 99             | 100           | 6       | 
 | 478   | 21979.63  | 64746.65   | 27.7791663505204    | 99.5        | 100            | 99            | 7       | 
 | 479   | 21968.77  | 64721.08   | 27.7791663505204    | 99          | 99             | 99            | 7       | 
 | 480   | 21957.26  | 64695.8    | 27.7804107367606    | 99.5        | 99             | 100           | 7       | 
 | 481   | 21945.74  | 64670.52   | 27.7804107367606    | 100         | 100            | 100           | 7       | 
 | 482   | 21934.67  | 64645.04   | 27.7821769087716    | 99.5        | 100            | 99            | 6       | 
 | 483   | 21924.51  | 64619.18   | 27.7793872324604    | 99          | 99             | 99            | 5       | 
 | 484   | 21914.35  | 64593.33   | 27.7793872324604    | 99          | 99             | 99            | 5       | 
 | 485   | 21906.46  | 64566.69   | 27.7803155078919    | 99.5        | 99             | 100           | 3       | 
 | 486   | 21898.58  | 64540.05   | 27.7797609494431    | 99.5        | 100            | 99            | 3       | 
 | 487   | 21894.85  | 64512.52   | 27.7823144217487    | 99          | 99             | 99            | 1       | 
 | 488   | 21893.64  | 64484.77   | 27.7802259773527    | 99.5        | 99             | 100           | 99      | 
 | 489   | 21892.43  | 64457.02   | 27.7803110451034    | 100         | 100            | 100           | 99      | 
 | 490   | 21893.3   | 64429.25   | 27.7793474092998    | 99.5        | 100            | 99            | 99      | 
 | 491   | 21894.18  | 64401.48   | 27.7793474092998    | 99.5        | 99             | 100           | 99      | 
 | 492   | 21896.67  | 64373.82   | 27.7796335168425    | 100         | 100            | 100           | 98      | 
 | 493   | 21899.15  | 64346.15   | 27.7796335168425    | 99.5        | 100            | 99            | 98      | 
 | 494   | 21903.34  | 64318.68   | 27.7816503987246    | 99          | 99             | 99            | 97      | 
 | 495   | 21908.32  | 64291.35   | 27.7817485065167    | 99          | 99             | 99            | 97      | 
 | 496   | 21913.29  | 64264.02   | 27.7813985711192    | 99.5        | 99             | 100           | 97      | 
 | 497   | 21919.36  | 64236.91   | 27.7798397706082    | 99.5        | 100            | 99            | 96      | 
 | 498   | 21925.43  | 64209.8    | 27.7798397706082    | 99.5        | 99             | 100           | 96      | 
 | 499   | 21932.27  | 64182.88   | 27.7823927550974    | 99.5        | 100            | 99            | 96      | 
 | 500   | 21939.2   | 64155.97   | 27.7800216489066    | 99          | 99             | 99            | 96      | 
 | 501   | 21946.13  | 64129.07   | 27.7800216489066    | 99.5        | 99             | 100           | 96      | 
 | 502   | 21953.07  | 64102.17   | 27.7806282445891    | 99.5        | 100            | 99            | 96      | 
 | 503   | 21960.02  | 64075.27   | 27.7806282445891    | 99.5        | 99             | 100           | 96      | 
 | 504   | 21967.16  | 64048.43   | 27.7810217866224    | 100         | 100            | 100           | 96      | 
 | 505   | 21974.55  | 64021.65   | 27.7801029410491    | 100         | 100            | 100           | 96      | 
 | 506   | 21981.95  | 63994.87   | 27.7801029410491    | 100         | 100            | 100           | 96      | 
 | 507   | 21989.47  | 63968.13   | 27.7798005660322    | 99.5        | 100            | 99            | 96      | 
 | 508   | 21996.99  | 63941.39   | 27.7798005660322    | 99.5        | 99             | 100           | 96      | 
 | 509   | 22004.1   | 63914.53   | 27.7790593076304    | 100         | 100            | 100           | 96      | 
 | 510   | 22011.2   | 63887.68   | 27.7790593076304    | 99.5        | 100            | 99            | 96      | 
 | 511   | 22017.91  | 63860.72   | 27.7793449375156    | 99          | 99             | 99            | 96      | 
 | 512   | 22024.71  | 63833.78   | 27.7812863189837    | 99          | 99             | 99            | 96      | 
 | 513   | 22031.5   | 63806.84   | 27.7808086759273    | 99.5        | 99             | 100           | 96      | 
 | 514   | 22038.61  | 63779.99   | 27.7800584501087    | 99.5        | 100            | 99            | 96      | 
 | 515   | 22045.71  | 63753.13   | 27.7800584501087    | 99.5        | 99             | 100           | 96      | 
 | 516   | 22053.17  | 63726.37   | 27.7807087797262    | 100         | 100            | 100           | 96      | 
 | 517   | 22060.51  | 63699.58   | 27.781177773827     | 100         | 100            | 100           | 96      | 
 | 518   | 22067.86  | 63672.79   | 27.781694131912     | 99.5        | 100            | 99            | 96      | 
 | 519   | 22074.54  | 63645.82   | 27.7798672343762    | 99.5        | 99             | 100           | 97      | 
 | 520   | 22081.21  | 63618.86   | 27.7793976688655    | 99.5        | 100            | 99            | 97      | 
 | 521   | 22087.22  | 63591.73   | 27.7815139122905    | 99          | 99             | 99            | 97      | 
 | 522   | 22093.22  | 63564.61   | 27.7815139122905    | 99.5        | 99             | 100           | 97      | 
 | 523   | 22098.31  | 63537.3    | 27.7788733033209    | 99.5        | 100            | 99            | 98      | 
 | 524   | 22102.04  | 63509.77   | 27.7817907291478    | 99.5        | 99             | 100           | 99      | 
 | 525   | 22105.76  | 63482.23   | 27.7817907291478    | 100         | 100            | 100           | 99      | 
 | 526   | 22107.14  | 63454.49   | 27.7804335998795    | 100         | 100            | 100           | 0       | 
 | 527   | 22108.52  | 63426.74   | 27.7804335998795    | 100         | 100            | 100           | 0       | 
 | 528   | 22107.75  | 63398.97   | 27.7802457509936    | 99.5        | 100            | 99            | 1       | 
 | 529   | 22106.98  | 63371.2    | 27.7802457509936    | 99.5        | 99             | 100           | 1       | 
 | 530   | 22104.38  | 63343.54   | 27.7815007304666    | 100         | 100            | 100           | 2       | 
 | 531   | 22100.48  | 63316.04   | 27.7799144719938    | 100         | 100            | 100           | 3       | 
 | 532   | 22096.57  | 63288.54   | 27.7799144719938    | 100         | 100            | 100           | 3       | 
 | 533   | 22090.6   | 63261.41   | 27.7790120685586    | 99.5        | 100            | 99            | 4       | 
 | 534   | 22084.62  | 63234.27   | 27.7824069662947    | 99.5        | 99             | 100           | 4       | 
 | 535   | 22076.91  | 63207.59   | 27.7802352462486    | 100         | 100            | 100           | 5       | 
 | 536   | 22068.42  | 63181.13   | 27.7816259575412    | 99.5        | 100            | 99            | 6       | 
 | 537   | 22059.93  | 63154.68   | 27.7816259575412    | 99          | 99             | 99            | 6       | 
 | 538   | 22049.88  | 63128.78   | 27.7796330362227    | 99.5        | 99             | 100           | 7       | 
 | 539   | 22039.84  | 63102.88   | 27.7789265848598    | 100         | 100            | 100           | 7       | 
 | 540   | 22028.13  | 63077.69   | 27.7823388623264    | 99.5        | 100            | 99            | 7       | 
 | 541   | 22016.42  | 63052.49   | 27.7823388623264    | 99.5        | 99             | 100           | 7       | 
 | 542   | 22003.5   | 63027.9    | 27.7808732821451    | 100         | 100            | 100           | 8       | 
 | 543   | 21991.7   | 63002.75   | 27.7787014421966    | 99.5        | 100            | 99            | 6       | 
 | 544   | 21979.9   | 62977.6    | 27.782237873171     | 99.5        | 99             | 100           | 6       | 
 | 545   | 21968.71  | 62952.17   | 27.7821725149359    | 100         | 100            | 100           | 7       | 
 | 546   | 21957.51  | 62926.75   | 27.7821725149359    | 99.5        | 100            | 99            | 7       | 
 | 547   | 21945.79  | 62901.56   | 27.7793715778455    | 99          | 99             | 99            | 7       | 
 | 548   | 21934.14  | 62876.34   | 27.7806131399338    | 99          | 99             | 99            | 7       | 
 | 549   | 21922.49  | 62851.12   | 27.7806131399338    | 99.5        | 99             | 100           | 7       | 
 | 550   | 21910.34  | 62826.14   | 27.7804981383118    | 99.5        | 100            | 99            | 7       | 
 | 551   | 21898.2   | 62801.15   | 27.7804981383118    | 99          | 99             | 99            | 7       | 
 | 552   | 21886.27  | 62776.06   | 27.7799301263028    | 99          | 99             | 99            | 6       | 
 | 553   | 21874.35  | 62750.97   | 27.7790917157843    | 99          | 99             | 99            | 6       | 
 | 554   | 21864.95  | 62724.83   | 27.7818363844409    | 99          | 99             | 99            | 5       | 
 | 555   | 21856.96  | 62698.22   | 27.7799573153449    | 99          | 99             | 99            | 4       | 
 | 556   | 21848.96  | 62671.62   | 27.7799573153449    | 99.5        | 99             | 100           | 4       | 
 | 557   | 21842.84  | 62644.52   | 27.7812634565666    | 100         | 100            | 100           | 3       | 
 | 558   | 21836.71  | 62617.42   | 27.7812634565666    | 99.5        | 100            | 99            | 3       | 
 | 559   | 21832.38  | 62589.98   | 27.7821538411262    | 99.5        | 99             | 100           | 2       | 
 | 560   | 21828.04  | 62562.54   | 27.7818489482152    | 100         | 100            | 100           | 2       | 
 | 561   | 21825.56  | 62534.87   | 27.7789348242639    | 100         | 100            | 100           | 0       | 
 | 562   | 21825.39  | 62507.09   | 27.7817577749047    | 99.5        | 100            | 99            | 99      | 
 | 563   | 21825.23  | 62479.31   | 27.7817460349461    | 99          | 99             | 99            | 99      | 
 | 564   | 21827.22  | 62451.6    | 27.7825962422734    | 99.5        | 99             | 100           | 98      | 
 | 565   | 21829.21  | 62423.89   | 27.7824561218778    | 99.5        | 100            | 99            | 98      | 
 | 566   | 21832.65  | 62396.32   | 27.7801474319182    | 99          | 99             | 99            | 98      | 
 | 567   | 21836.09  | 62368.75   | 27.780389315443     | 99          | 99             | 99            | 98      | 
 | 568   | 21841     | 62341.41   | 27.7804239191017    | 99          | 99             | 99            | 97      | 
 | 569   | 21845.91  | 62314.07   | 27.7807689234614    | 99          | 99             | 99            | 97      | 
 | 570   | 21852.11  | 62286.98   | 27.7824896245158    | 99          | 99             | 99            | 96      | 
 | 571   | 21858.45  | 62259.94   | 27.7808677209357    | 99.5        | 99             | 100           | 97      | 
 | 572   | 21864.79  | 62232.89   | 27.7808677209357    | 99.5        | 100            | 99            | 97      | 
 | 573   | 21870.35  | 62205.67   | 27.7789762958942    | 99.5        | 99             | 100           | 97      | 
 | 574   | 21875.89  | 62178.45   | 27.7824136256455    | 100         | 100            | 100           | 97      | 
 | 575   | 21881.12  | 62151.16   | 27.7801276582074    | 100         | 100            | 100           | 97      | 
 | 576   | 21886.34  | 62123.88   | 27.7801276582074    | 100         | 100            | 100           | 97      | 
 | 577   | 21890.52  | 62096.41   | 27.7810624312601    | 100         | 100            | 100           | 97      | 
 | 578   | 21895.65  | 62069.11   | 27.7801836836848    | 100         | 100            | 100           | 97      | 
 | 579   | 21900.79  | 62041.81   | 27.7801836836848    | 100         | 100            | 100           | 97      | 
 | 580   | 21904.71  | 62014.31   | 27.7812893398423    | 99.5        | 100            | 99            | 99      | 
 | 581   | 21908.63  | 61986.8    | 27.7815647171783    | 99          | 99             | 99            | 99      | 
 | 582   | 21910.67  | 61959.1    | 27.7819609921147    | 99.5        | 99             | 100           | 100     | 
 | 583   | 21912.71  | 61931.39   | 27.7819609921147    | 99.5        | 100            | 99            | 100     | 
 | 584   | 21913.26  | 61903.62   | 27.7789760212478    | 99.5        | 99             | 100           | 100     | 
 | 585   | 21913.28  | 61875.84   | 27.7812555611329    | 100         | 100            | 100           | 1       | 
 | 586   | 21913.3   | 61848.05   | 27.781256865596     | 100         | 100            | 100           | 1       | 
 | 587   | 21912.09  | 61820.3    | 27.7802259773527    | 100         | 100            | 100           | 1       | 
 | 588   | 21910.88  | 61792.55   | 27.780141046659     | 100         | 100            | 100           | 1       | 
 | 589   | 21908.22  | 61764.89   | 27.7796288479645    | 100         | 100            | 100           | 2       | 
 | 590   | 21905.57  | 61737.24   | 27.7796288479645    | 99.5        | 100            | 99            | 2       | 
 | 591   | 21901.78  | 61709.72   | 27.7824948421361    | 99.5        | 99             | 100           | 2       | 
 | 592   | 21898     | 61682.2    | 27.7827610081255    | 99.5        | 100            | 99            | 2       | 
 | 593   | 21893.3   | 61654.81   | 27.7817874337253    | 99.5        | 99             | 100           | 4       | 
 | 594   | 21885.73  | 61628.09   | 27.779091647123     | 100         | 100            | 100           | 6       | 
 | 595   | 21878.16  | 61601.36   | 27.779091647123     | 99.5        | 100            | 99            | 6       | 
 | 596   | 21868.17  | 61575.44   | 27.7796574104996    | 99          | 99             | 99            | 6       | 
 | 597   | 21858.18  | 61549.52   | 27.7796574104996    | 99.5        | 99             | 100           | 6       | 
 | 598   | 21847.41  | 61523.91   | 27.7809435867215    | 100         | 100            | 100           | 7       | 
 | 599   | 21836.64  | 61498.3    | 27.7809435867215    | 99.5        | 100            | 99            | 7       | 
 | 600   | 21826.46  | 61472.45   | 27.7814131261029    | 99.5        | 99             | 100           | 6       | 
 | 601   | 21816.74  | 61446.42   | 27.7826694945458    | 99.5        | 100            | 99            | 6       | 
 | 602   | 21807.02  | 61420.39   | 27.7826694945458    | 99          | 99             | 99            | 6       | 
 | 603   | 21797.11  | 61394.45   | 27.7792966003568    | 99          | 99             | 99            | 6       | 
 | 604   | 21787.19  | 61368.5    | 27.7792966003568    | 99.5        | 99             | 100           | 6       | 
 | 605   | 21775.76  | 61343.18   | 27.7793476839425    | 99.5        | 100            | 99            | 8       | 
 | 606   | 21764.32  | 61317.86   | 27.7793476839425    | 99          | 99             | 99            | 8       | 
 | 607   | 21750.67  | 61293.66   | 27.7818056271991    | 99.5        | 99             | 100           | 9       | 
 | 608   | 21736.26  | 61269.92   | 27.7804750006145    | 100         | 100            | 100           | 9       | 
 | 609   | 21721.84  | 61246.17   | 27.7794613857798    | 100         | 100            | 100           | 9       | 
 | 610   | 21706.9   | 61222.75   | 27.7795833263636    | 100         | 100            | 100           | 10      | 
 | 611   | 21691.95  | 61199.34   | 27.7795833263636    | 99.5        | 100            | 99            | 10      | 
 | 612   | 21675.3   | 61177.1    | 27.7808686134755    | 99          | 99             | 99            | 11      | 
 | 613   | 21658.65  | 61154.86   | 27.7796980571335    | 99.5        | 99             | 100           | 11      | 
 | 614   | 21640.24  | 61134.06   | 27.7800572829071    | 100         | 100            | 100           | 12      | 
 | 615   | 21620.18  | 61114.84   | 27.7795069075806    | 99.5        | 100            | 99            | 15      | 
 | 616   | 21600.13  | 61095.61   | 27.7822100684784    | 99          | 99             | 99            | 15      | 
 | 617   | 21577.56  | 61079.41   | 27.7809998165232    | 99          | 99             | 99            | 17      | 
 | 618   | 21554.99  | 61063.21   | 27.7809998165232    | 99.5        | 99             | 100           | 17      | 
 | 619   | 21530.15  | 61050.77   | 27.7814016606211    | 100         | 100            | 100           | 19      | 
 | 620   | 21505.31  | 61038.33   | 27.7814016606211    | 100         | 100            | 100           | 19      | 
 | 621   | 21479.31  | 61028.55   | 27.7803758584529    | 100         | 100            | 100           | 20      | 
 | 622   | 21453.08  | 61019.4    | 27.7818981734399    | 99.5        | 100            | 99            | 20      | 
 | 623   | 21426.85  | 61010.25   | 27.7806121100707    | 99          | 99             | 99            | 20      | 
 | 624   | 21400.19  | 61002.43   | 27.7815960925829    | 99.5        | 99             | 100           | 21      | 
 | 625   | 21373.53  | 60994.62   | 27.7804967651552    | 100         | 100            | 100           | 21      | 
 | 626   | 21345.95  | 60991.27   | 27.7805648049817    | 100         | 100            | 100           | 25      | 
 | 627   | 21318.18  | 60991.99   | 27.7807837534035    | 99.5        | 100            | 99            | 28      | 
 | 628   | 21290.41  | 60992.71   | 27.7807837534035    | 99          | 99             | 99            | 28      | 
 | 629   | 21263.09  | 60997.73   | 27.7795229054205    | 99          | 99             | 99            | 29      | 
 | 630   | 21235.76  | 61002.75   | 27.7802289983265    | 99          | 99             | 99            | 29      | 
 | 631   | 21209.57  | 61012      | 27.7818137970948    | 99.5        | 99             | 100           | 32      | 
 | 632   | 21183.37  | 61021.25   | 27.7805128997406    | 100         | 100            | 100           | 32      | 
 | 633   | 21158.21  | 61033.03   | 27.7801959735722    | 99.5        | 100            | 99            | 32      | 
 | 634   | 21132.53  | 61043.63   | 27.7805087802729    | 99          | 99             | 99            | 31      | 
 | 635   | 21106.85  | 61054.22   | 27.7808243983894    | 99          | 99             | 99            | 31      | 
 | 636   | 21081.2   | 61064.88   | 27.7812675759224    | 99          | 99             | 99            | 32      | 
 | 637   | 21055.54  | 61075.53   | 27.7797694632382    | 99.5        | 99             | 100           | 32      | 
 | 638   | 21030.72  | 61088.02   | 27.7797453636984    | 100         | 100            | 100           | 32      | 
 | 639   | 21005.91  | 61100.51   | 27.7797453636984    | 99.5        | 100            | 99            | 32      | 
 | 640   | 20980.53  | 61111.8    | 27.779833797235     | 99.5        | 99             | 100           | 31      | 
 | 641   | 20955.16  | 61123.13   | 27.7816597358002    | 99.5        | 100            | 99            | 32      | 
 | 642   | 20929.79  | 61134.46   | 27.7816597358002    | 99          | 99             | 99            | 32      | 
 | 643   | 20904.56  | 61146.07   | 27.7800778805744    | 99          | 99             | 99            | 32      | 
 | 644   | 20879.33  | 61157.69   | 27.7800778805744    | 99          | 99             | 99            | 32      | 
 | 645   | 20853.83  | 61168.72   | 27.7804374447265    | 99          | 99             | 99            | 31      | 
 | 646   | 20828.33  | 61179.75   | 27.7819882478234    | 99.5        | 99             | 100           | 31      | 
 | 647   | 20802.26  | 61189.34   | 27.7799952838364    | 99.5        | 100            | 99            | 30      | 
 | 648   | 20775.86  | 61198      | 27.780797210196     | 99          | 99             | 99            | 29      | 
 | 649   | 20749.46  | 61206.66   | 27.780797210196     | 99          | 99             | 99            | 29      | 
 | 650   | 20722.51  | 61213.39   | 27.7816981825491    | 99          | 99             | 99            | 27      | 
 | 651   | 20695.56  | 61220.13   | 27.7816981825491    | 99          | 99             | 99            | 27      | 
 | 652   | 20667.83  | 61221.82   | 27.7800546052093    | 99          | 99             | 99            | 24      | 
 | 653   | 20640.1   | 61223.51   | 27.7798170443196    | 99          | 99             | 99            | 24      | 
 | 654   | 20612.73  | 61218.77   | 27.7807854011744    | 99.5        | 99             | 100           | 20      | 
 | 655   | 20586.56  | 61209.43   | 27.780338027798     | 100         | 100            | 100           | 16      | 
 | 656   | 20560.4   | 61200.1    | 27.7816504673795    | 100         | 100            | 100           | 16      | 
 | 657   | 20536.72  | 61185.56   | 27.7802448584337    | 100         | 100            | 100           | 14      | 
 | 658   | 20513.05  | 61171.02   | 27.7802448584337    | 99.5        | 100            | 99            | 14      | 
 | 659   | 20492.16  | 61152.71   | 27.7806743823944    | 99          | 99             | 99            | 12      | 
 | 660   | 20471.27  | 61134.39   | 27.7821431311414    | 99.5        | 99             | 100           | 12      | 
 | 661   | 20453.4   | 61113.12   | 27.7799521659071    | 100         | 100            | 100           | 10      | 
 | 662   | 20437.4   | 61090.41   | 27.7812311196022    | 100         | 100            | 100           | 8       | 
 | 663   | 20421.39  | 61067.71   | 27.7812311196022    | 99.5        | 100            | 99            | 8       | 
 | 664   | 20407.39  | 61043.71   | 27.7810935326065    | 99          | 99             | 99            | 7       | 
 | 665   | 20393.38  | 61019.72   | 27.7810935326065    | 99.5        | 99             | 100           | 7       | 
 | 666   | 20381.45  | 60994.63   | 27.7807686488328    | 99.5        | 100            | 99            | 6       | 
 | 667   | 20369.52  | 60969.54   | 27.7816072833641    | 99.5        | 99             | 100           | 6       | 
 | 668   | 20359.33  | 60943.7    | 27.7813604672341    | 100         | 100            | 100           | 6       | 
 | 669   | 20349.14  | 60917.86   | 27.7806438984959    | 100         | 100            | 100           | 6       | 
 | 670   | 20339.92  | 60891.65   | 27.7798817901623    | 99.5        | 100            | 99            | 5       | 
 | 671   | 20331.77  | 60865.09   | 27.7816416108858    | 99          | 99             | 99            | 4       | 
 | 672   | 20323.62  | 60838.53   | 27.7810685416819    | 99.5        | 99             | 100           | 4       | 
 | 673   | 20319.3   | 60811.09   | 27.7791109409425    | 99.5        | 100            | 99            | 0       | 
 | 674   | 20314.98  | 60783.65   | 27.7794146280154    | 99          | 99             | 99            | 0       | 
 | 675   | 20314.72  | 60755.87   | 27.7824827592244    | 99.5        | 99             | 100           | 99      | 
 | 676   | 20314.46  | 60728.09   | 27.7824827592244    | 99.5        | 100            | 99            | 99      | 
 | 677   | 20315.46  | 60700.32   | 27.7799348637893    | 99.5        | 99             | 100           | 100     | 
 | 678   | 20315.25  | 60672.54   | 27.7820507916785    | 99.5        | 100            | 99            | 1       | 
 | 679   | 20315.04  | 60644.76   | 27.7820656895903    | 99.5        | 99             | 100           | 1       | 
 | 680   | 20312.29  | 60617.12   | 27.7815562725885    | 99.5        | 100            | 99            | 3       | 
 | 681   | 20309.53  | 60589.47   | 27.7815562725885    | 99          | 99             | 99            | 3       | 
 | 682   | 20302.86  | 60562.5    | 27.7803751032135    | 99          | 99             | 99            | 5       | 
 | 683   | 20296.2   | 60535.54   | 27.7803751032135    | 99.5        | 99             | 100           | 5       | 
 | 684   | 20286.85  | 60509.38   | 27.7813875862207    | 100         | 100            | 100           | 6       | 
 | 685   | 20276.65  | 60483.53   | 27.7806438984959    | 99.5        | 100            | 99            | 6       | 
 | 686   | 20266.46  | 60457.69   | 27.7799274485927    | 99.5        | 99             | 100           | 6       | 
 | 687   | 20255.57  | 60432.13   | 27.7808463686274    | 100         | 100            | 100           | 7       | 
 | 688   | 20244.67  | 60406.58   | 27.7808463686274    | 99.5        | 100            | 99            | 7       | 
 | 689   | 20233.33  | 60381.22   | 27.7793080667075    | 99          | 99             | 99            | 7       | 
 | 690   | 20221.99  | 60355.86   | 27.7820769488364    | 99          | 99             | 99            | 7       | 
 | 691   | 20210.56  | 60330.54   | 27.7821037925081    | 99          | 99             | 99            | 7       | 
 | 692   | 20199.13  | 60305.22   | 27.7793476839425    | 99          | 99             | 99            | 7       | 
 | 693   | 20187.52  | 60279.98   | 27.7795443274063    | 99          | 99             | 99            | 7       | 
 | 694   | 20175.77  | 60254.8    | 27.7802951850341    | 99          | 99             | 99            | 7       | 
 | 695   | 20164.03  | 60229.63   | 27.7802951850341    | 99.5        | 99             | 100           | 7       | 
 | 696   | 20152.01  | 60204.58   | 27.7798702553891    | 99.5        | 100            | 99            | 7       | 
 | 697   | 20140     | 60179.54   | 27.7798702553891    | 99.5        | 99             | 100           | 7       | 
