Number of total tracking : 8278

 | No   | X          | Y          | Distance            | Speed (avg) | Speed (before) | Speed (after) | Heading | 
 | 930  | 19056.34   | 58739.51   | 48.9629427856961    | 176         | 176            | 176           | 5       | 
 | 931  | 19042.77   | 58693.31   | 48.1456258195174    | 176         | 176            | 176           | 4       | 
 | 932  | 19029.78   | 58646.95   | 48.1449669177169    | 176         | 176            | 176           | 5       | 
 | 933  | 19014.03   | 58598.88   | 50.5859714345929    | 176         | 176            | 176           | 5       | 
 | 934  | 18995.71   | 58552.63   | 49.7492324923253    | 176         | 176            | 176           | 7       | 
 | 935  | 18973.56   | 58509.01   | 48.9236768197613    | 176         | 176            | 176           | 8       | 
 | 936  | 18949      | 58467.62   | 48.1300347406962    | 176         | 176            | 176           | 9       | 
 | 937  | 18920.43   | 58427.92   | 48.9110491168203    | 176         | 176            | 176           | 11      | 
 | 938  | 18887.03   | 58392.26   | 48.8539764769322    | 175.5       | 176            | 175           | 13      | 
 | 939  | 18849.54   | 58361.02   | 48.804557789129     | 175         | 175            | 175           | 15      | 
 | 940  | 18808.6    | 58333.09   | 49.5585310935503    | 175         | 175            | 175           | 16      | 
 | 941  | 18767.23   | 58308.85   | 47.9505062836301    | 175         | 175            | 175           | 17      | 
 | 942  | 18723.84   | 58284.81   | 49.5959389100768    | 175         | 175            | 175           | 17      | 
 | 943  | 18681.5    | 58262.26   | 47.9761095993116    | 175         | 175            | 175           | 17      | 
 | 944  | 18638.93   | 58241.95   | 47.1629680401033    | 175         | 175            | 175           | 19      | 
 | 945  | 18591.03   | 58226.23   | 50.4184844937231    | 175         | 175            | 175           | 21      | 
 | 946  | 18542.66   | 58219.16   | 48.8798574780199    | 175.5       | 175            | 176           | 24      | 
 | 947  | 18493.71   | 58217.17   | 48.9972310743587    | 176         | 176            | 176           | 24      | 
 | 948  | 18444.7    | 58214.75   | 49.0637168004465    | 176         | 176            | 176           | 24      | 
 | 949  | 18395.63   | 58212.91   | 49.1105010400876    | 176         | 176            | 176           | 25      | 
 | 950  | 18345.67   | 58213.27   | 49.9543897500295    | 176         | 176            | 176           | 25      | 
 | 951  | 18297.4    | 58215.57   | 48.3243338438832    | 176         | 176            | 176           | 26      | 
 | 952  | 18247.53   | 58218.45   | 49.9562950238116    | 176         | 176            | 176           | 26      | 
 | 953  | 18199.29   | 58221.06   | 48.3127052924568    | 176         | 176            | 176           | 26      | 
 | 954  | 18150.24   | 58223.74   | 49.1159097351492    | 176         | 176            | 176           | 26      | 
 | 955  | 18100.37   | 58225.91   | 49.9240477278678    | 176         | 176            | 176           | 26      | 
 | 956  | 18051.28   | 58226.95   | 49.1029578302762    | 176         | 176            | 176           | 25      | 
 | 957  | 18004.65   | 58225.93   | 46.6363169662942    | 176         | 176            | 176           | 24      | 
 | 958  | 17953.25   | 58222.1    | 51.5424563389294    | 176         | 176            | 176           | 23      | 
 | 959  | 17903.84   | 58215.2    | 49.8899377619634    | 176         | 176            | 176           | 22      | 
 | 960  | 17857.58   | 58204.76   | 47.4254107645009    | 176         | 176            | 176           | 21      | 
 | 961  | 17810.12   | 58189.44   | 49.8686453612       | 176         | 176            | 176           | 19      | 
 | 962  | 17764.87   | 58170.52   | 49.0420993255397    | 176         | 176            | 176           | 18      | 
 | 963  | 17721.36   | 58147.92   | 49.0368252776103    | 176         | 176            | 176           | 17      | 
 | 964  | 17679.54   | 58122.3    | 49.0383773690216    | 176         | 176            | 176           | 16      | 
 | 965  | 17639.52   | 58093.98   | 49.0306752002836    | 176         | 176            | 176           | 15      | 
 | 966  | 17601.05   | 58063.57   | 49.0299295766699    | 176         | 176            | 176           | 14      | 
 | 967  | 17564.2    | 58031.23   | 49.0296150552482    | 176         | 176            | 176           | 13      | 
 | 968  | 17529.66   | 57996.46   | 49.0143718273516    | 176         | 176            | 176           | 12      | 
 | 969  | 17497.43   | 57959.54   | 49.0079196057334    | 176         | 176            | 176           | 11      | 
 | 970  | 17467.78   | 57921.61   | 48.146684195333     | 176         | 176            | 176           | 10      | 
 | 971  | 17438.91   | 57881.1    | 49.7426582171559    | 176         | 176            | 176           | 10      | 
 | 972  | 17411.31   | 57841.71   | 48.1017187307131    | 176         | 176            | 176           | 10      | 
 | 973  | 17384.68   | 57800.75   | 48.8482658851527    | 175.5       | 176            | 175           | 9       | 
 | 974  | 17361.72   | 57757.66   | 48.8262931296996    | 175         | 175            | 175           | 7       | 
 | 975  | 17341.52   | 57712.34   | 49.6175451564617    | 175         | 175            | 175           | 6       | 
 | 976  | 17323.32   | 57667.19   | 48.6813580577306    | 175         | 175            | 175           | 6       | 
 | 977  | 17304.92   | 57622.08   | 48.7163868759809    | 175         | 175            | 175           | 6       | 
 | 978  | 17285.12   | 57577.55   | 48.7409802431159    | 175         | 175            | 175           | 7       | 
 | 979  | 17263.75   | 57532.83   | 49.5577839824086    | 175         | 175            | 175           | 7       | 
 | 980  | 17241.61   | 57490.41   | 47.8511888139108    | 174.5       | 175            | 174           | 8       | 
 | 981  | 17216      | 57449.23   | 48.4977166729678    | 174         | 174            | 174           | 10      | 
 | 982  | 17187.27   | 57411.25   | 47.6254166712518    | 174         | 174            | 174           | 11      | 
 | 983  | 17156.12   | 57374.09   | 48.4784160053718    | 174         | 174            | 174           | 11      | 
 | 984  | 17123.38   | 57338.29   | 48.5185577439874    | 174         | 174            | 174           | 12      | 
 | 985  | 17088.09   | 57303.79   | 49.3515362192229    | 174         | 174            | 174           | 13      | 
 | 986  | 17051.41   | 57273.2    | 47.7632591253123    | 174         | 174            | 174           | 14      | 
 | 987  | 17011.95   | 57244.83   | 48.5972190281051    | 174.5       | 174            | 175           | 16      | 
 | 988  | 16970.44   | 57219.51   | 48.6261573398806    | 175         | 175            | 175           | 17      | 
 | 989  | 16926.29   | 57197.22   | 49.4558912711823    | 175         | 175            | 175           | 18      | 
 | 990  | 16882.98   | 57178.8    | 47.0604578717513    | 175         | 175            | 175           | 19      | 
 | 991  | 16836.62   | 57161.41   | 49.5166363743745    | 175         | 175            | 175           | 20      | 
 | 992  | 16789.94   | 57144.82   | 49.5392706023981    | 175         | 175            | 175           | 20      | 
 | 993  | 16744.41   | 57129.86   | 47.9286782952023    | 175         | 175            | 175           | 20      | 
 | 994  | 16696.9    | 57115.71   | 49.5732416777014    | 175         | 175            | 175           | 20      | 
 | 995  | 16649.94   | 57099.79   | 49.5847992538754    | 175         | 175            | 175           | 20      | 
 | 996  | 16604.77   | 57083.63   | 47.9726190752467    | 175         | 175            | 175           | 20      | 
 | 997  | 16558.52   | 57070.87   | 47.9762923185378    | 175         | 175            | 175           | 21      | 
 | 998  | 16510.37   | 57058.86   | 49.6307563421882    | 175         | 175            | 175           | 21      | 
 | 999  | 16464.51   | 57044.68   | 47.9977869477321    | 175         | 175            | 175           | 20      | 
 | 1000 | 16418.1    | 57027.06   | 49.6446053623478    | 175         | 175            | 175           | 19      | 
 | 1001 | 16372.5    | 57009.61   | 48.824654495806     | 175         | 175            | 175           | 20      | 
 | 1002 | 16326.15   | 56994.17   | 48.8503963661317    | 175         | 175            | 175           | 20      | 
 | 1003 | 16280.95   | 56975.68   | 48.8415009803914    | 175         | 175            | 175           | 18      | 
 | 1004 | 16237.7    | 56954.75   | 48.0410095505164    | 175         | 175            | 175           | 17      | 
 | 1005 | 16193.98   | 56931.17   | 49.6802220802442    | 175         | 175            | 175           | 17      | 
 | 1006 | 16153.64   | 56908.18   | 46.4295953258336    | 175         | 175            | 175           | 17      | 
 | 1007 | 16109.58   | 56881.86   | 51.3217160013692    | 175         | 175            | 175           | 16      | 
 | 1008 | 16067.62   | 56855.22   | 49.700190476987     | 175         | 175            | 175           | 16      | 
 | 1009 | 16027.21   | 56827.71   | 48.8853215004578    | 175.5       | 175            | 176           | 15      | 
 | 1010 | 15989.04   | 56798.51   | 48.0622996709292    | 175.5       | 176            | 175           | 14      | 
 | 1011 | 15951.95   | 56766.66   | 48.8901931387632    | 175.5       | 175            | 176           | 14      | 
 | 1012 | 15915.27   | 56735.56   | 48.083321980696     | 176         | 176            | 176           | 14      | 
 | 1013 | 15878.05   | 56703.85   | 48.9029943583034    | 176         | 176            | 176           | 14      | 
 | 1014 | 15840.95   | 56671.94   | 48.9273198770197    | 176         | 176            | 176           | 13      | 
 | 1015 | 15803.62   | 56640.18   | 49.0199371668842    | 176         | 176            | 176           | 14      | 
 | 1016 | 15764.15   | 56610.95   | 49.1118838536893    | 176         | 176            | 176           | 15      | 
 | 1017 | 15724.86   | 56581.38   | 49.1735156973166    | 176.5       | 176            | 177           | 15      | 
 | 1018 | 15686.36   | 56550.79   | 49.1699885566206    | 176.5       | 177            | 176           | 14      | 
 | 1019 | 15648.2    | 56519.79   | 49.1687930159176    | 176         | 176            | 176           | 14      | 
 | 1020 | 15608.98   | 56487.51   | 50.793303341531     | 176         | 176            | 176           | 14      | 
 | 1021 | 15572.21   | 56456.15   | 48.3290399858825    | 176         | 176            | 176           | 13      | 
 | 1022 | 15536.57   | 56422.34   | 49.1222631259915    | 176.5       | 176            | 177           | 12      | 
 | 1023 | 15505.47   | 56384.23   | 49.1885166087392    | 177         | 177            | 177           | 10      | 
 | 1024 | 15479.75   | 56341.34   | 50.011265362996     | 175         | 177            | 173           | 8       | 
 | 1025 | 15462.08   | 56302.45   | 42.7177207393036    | 152.5       | 173            | 132           | 6       | 
 | 1026 | 15450.4    | 56274.57   | 30.2309768383658    | 111         | 132            | 90            | 6       | 
 | 1027 | 15442.13   | 56256.29   | 20.061873001331     | 72.5        | 90             | 55            | 7       | 
 | 1028 | 15436.75   | 56245.41   | 12.1378018154094    | 46          | 55             | 37            | 7       | 
 | 1029 | 15432.54   | 56237.05   | 9.36140091356599    | 33.5        | 37             | 30            | 7       | 
 | 1030 | 15429.12   | 56230.22   | 7.63320556378217    | 28.5        | 30             | 27            | 7       | 
 | 1031 | 15425.85   | 56223.61   | 7.3825851486158     | 24.5        | 27             | 22            | 7       | 
 | 1032 | 15423.24   | 56218.39   | 5.83517667618952    | 22.5        | 22             | 23            | 7       | 
 | 1033 | 15419.56   | 56211.21   | 8.0607624399483     | 28          | 23             | 33            | 8       | 
 | 1034 | 15414.44   | 56201.66   | 10.8400947060618    | 38          | 33             | 43            | 8       | 
 | 1035 | 15408.19   | 56190.55   | 12.7414725715286    | 44.5        | 43             | 46            | 8       | 
 | 1036 | 15401.5    | 56179.07   | 13.2934692539688    | 48          | 46             | 50            | 8       | 
 | 1037 | 15394.13   | 56166.41   | 14.6492355251374    | 52          | 50             | 54            | 8       | 
 | 1038 | 15386.45   | 56153.14   | 15.3316032981676    | 54.5        | 54             | 55            | 8       | 
 | 1039 | 15378.76   | 56139.99   | 15.234231269354     | 55          | 55             | 55            | 8       | 
 | 1040 | 15370.81   | 56126.42   | 15.7213183934393    | 55          | 55             | 55            | 8       | 
 | 1041 | 15363.2    | 56113.08   | 15.3614119365562    | 56          | 55             | 57            | 8       | 
 | 1042 | 15355.82   | 56098.32   | 16.5045418990478    | 59          | 57             | 61            | 7       | 
 | 1043 | 15349.03   | 56081.72   | 17.9324722953103    | 64          | 61             | 67            | 6       | 
 | 1044 | 15342.99   | 56063.71   | 18.99563631342      | 69          | 67             | 71            | 5       | 
 | 1045 | 15337.48   | 56043.6    | 20.855068742396     | 72.5        | 71             | 74            | 4       | 
 | 1046 | 15332.85   | 56023.15   | 20.9610426904042    | 76          | 74             | 78            | 3       | 
 | 1047 | 15328.59   | 56001.01   | 22.5516256824835    | 80.5        | 78             | 83            | 3       | 
 | 1048 | 15324.99   | 55977.47   | 23.813142402374     | 85          | 83             | 87            | 2       | 
 | 1049 | 15321.81   | 55952.66   | 25.0145386383131    | 89.5        | 87             | 92            | 2       | 
 | 1050 | 15318.78   | 55926.61   | 26.2263196673158    | 94          | 92             | 96            | 2       | 
 | 1051 | 15316.37   | 55899.29   | 27.4190639870037    | 98          | 96             | 100           | 1       | 
 | 1052 | 15315.35   | 55871.44   | 27.8742634628905    | 101.5       | 100            | 103           | 0       | 
 | 1053 | 15317.29   | 55841.68   | 29.8210741425036    | 105.5       | 103            | 108           | 98      | 
 | 1054 | 15325.92   | 55811.84   | 31.0632397968456    | 110         | 108            | 112           | 94      | 
 | 1055 | 15338.01   | 55783.72   | 30.605446127644     | 113.5       | 112            | 115           | 93      | 
 | 1056 | 15352.49   | 55754.24   | 32.8504760852845    | 115.5       | 115            | 116           | 93      | 
 | 1057 | 15366.3    | 55724.82   | 32.4957263190701    | 116.5       | 116            | 117           | 93      | 
 | 1058 | 15380.08   | 55694.91   | 32.9307249799496    | 118         | 117            | 119           | 93      | 
 | 1059 | 15394.64   | 55665.27   | 33.0217202261024    | 120.5       | 119            | 122           | 93      | 
 | 1060 | 15410.15   | 55634.05   | 34.863992587828     | 123         | 122            | 124           | 93      | 
 | 1061 | 15425.73   | 55602.74   | 34.9718135142934    | 125         | 124            | 126           | 93      | 
 | 1062 | 15442.63   | 55571.44   | 35.5691452387821    | 127.5       | 126            | 129           | 92      | 
 | 1063 | 15461.67   | 55540.71   | 36.1531537048189    | 130         | 129            | 131           | 91      | 
 | 1064 | 15480.27   | 55509.75   | 36.120222099103     | 132         | 131            | 133           | 92      | 
 | 1065 | 15495.93   | 55475.16   | 37.968554335353     | 134         | 133            | 135           | 94      | 
 | 1066 | 15512.54   | 55441.08   | 37.9072935836557    | 136         | 135            | 137           | 92      | 
 | 1067 | 15534.8    | 55410.5    | 37.8296668562916    | 138         | 137            | 139           | 88      | 
 | 1068 | 15563.81   | 55384.59   | 38.890117698662     | 139.5       | 139            | 140           | 85      | 
 | 1069 | 15596.67   | 55360.57   | 40.7108424040468    | 141         | 140            | 142           | 85      | 
 | 1070 | 15626.83   | 55335.61   | 39.1479963294121    | 143         | 142            | 144           | 87      | 
 | 1071 | 15657.25   | 55310.36   | 39.5354648197745    | 144.5       | 144            | 145           | 85      | 
 | 1072 | 15690.7    | 55286.13   | 41.2995477245219    | 145.5       | 145            | 146           | 85      | 
 | 1073 | 15725.33   | 55264.15   | 41.0204437389766    | 147         | 146            | 148           | 83      | 
 | 1074 | 15761.49   | 55245.44   | 40.7090583562305    | 148.5       | 148            | 149           | 82      | 
 | 1075 | 15800.46   | 55230.4    | 41.7727808332652    | 150         | 149            | 151           | 80      | 
 | 1076 | 15842.01   | 55217.4    | 43.5344047854615    | 151.5       | 151            | 152           | 79      | 
 | 1077 | 15882.06   | 55208.76   | 40.9752474243812    | 152.5       | 152            | 153           | 77      | 
 | 1078 | 15925.29   | 55207.93   | 43.2383998242344    | 153         | 153            | 153           | 74      | 
 | 1079 | 15967.98   | 55210.9    | 42.787414519046     | 153.5       | 153            | 154           | 74      | 
 | 1080 | 16010.87   | 55209.32   | 42.9197918886684    | 154         | 154            | 154           | 76      | 
 | 1081 | 16054.43   | 55204.45   | 43.8296772020705    | 154.5       | 154            | 155           | 77      | 
 | 1082 | 16096.87   | 55201.59   | 42.5344330481563    | 155.5       | 155            | 156           | 75      | 
 | 1083 | 16140.98   | 55199.85   | 44.1468489048383    | 156         | 156            | 156           | 76      | 
 | 1084 | 16183.61   | 55195.74   | 42.8271150355089    | 156.5       | 156            | 157           | 76      | 
 | 1085 | 16226.92   | 55190.07   | 43.6866746641684    | 157         | 157            | 157           | 78      | 
 | 1086 | 16269.54   | 55179.43   | 43.9226380848151    | 157.5       | 157            | 158           | 79      | 
 | 1087 | 16310.84   | 55165.86   | 43.4684323286218    | 158.5       | 158            | 159           | 81      | 
 | 1088 | 16351.19   | 55145.65   | 45.1275322222128    | 159.5       | 159            | 160           | 84      | 
 | 1089 | 16385.93   | 55118.96   | 43.8099880396294    | 160.5       | 160            | 161           | 87      | 
 | 1090 | 16415.57   | 55085.35   | 44.820559150718     | 161         | 161            | 161           | 90      | 
 | 1091 | 16440      | 55045.75   | 46.5231378886763    | 161.5       | 161            | 162           | 93      | 
 | 1092 | 16455.66   | 55004.14   | 44.4651596324873    | 162.5       | 162            | 163           | 95      | 
 | 1093 | 16465.46   | 54960.55   | 44.6772116175018    | 163         | 163            | 163           | 97      | 
 | 1094 | 16470.19   | 54914.43   | 46.3585689668749    | 163.5       | 163            | 164           | 100     | 
 | 1095 | 16467.67   | 54869.51   | 44.988357224582     | 164.5       | 164            | 165           | 2       | 
 | 1096 | 16461.13   | 54824.08   | 45.8984416555849    | 165         | 165            | 165           | 2       | 
 | 1097 | 16455.27   | 54776.91   | 47.5377834025744    | 165         | 165            | 165           | 2       | 
 | 1098 | 16450.71   | 54730.25   | 46.8782320256204    | 165.5       | 165            | 166           | 2       | 
 | 1099 | 16447.62   | 54684.95   | 45.4100640540059    | 166         | 166            | 166           | 1       | 
 | 1100 | 16447.44   | 54639.49   | 45.4574099317845    | 166         | 166            | 166           | 99      | 
 | 1101 | 16452.25   | 54593.45   | 46.293588460499     | 166         | 166            | 166           | 97      | 
 | 1102 | 16463.89   | 54547.68   | 47.220498739967     | 166.5       | 166            | 167           | 95      | 
 | 1103 | 16479.53   | 54504.68   | 45.7571937450162    | 167         | 167            | 167           | 94      | 
 | 1104 | 16501.46   | 54463.6    | 46.5705467695626    | 167         | 167            | 167           | 91      | 
 | 1105 | 16529.73   | 54426.59   | 46.5678634524353    | 167         | 167            | 167           | 88      | 
 | 1106 | 16563.1    | 54394.14   | 46.5506006794166    | 167         | 167            | 167           | 87      | 
 | 1107 | 16597.44   | 54363.88   | 45.7615704106244    | 167         | 167            | 167           | 86      | 
 | 1108 | 16635.33   | 54335.22   | 47.5105465474103    | 167.5       | 167            | 168           | 85      | 
 | 1109 | 16673.51   | 54307.8    | 47.0139284395133    | 168.5       | 168            | 169           | 85      | 
 | 1110 | 16713.35   | 54282.43   | 47.2287172291353    | 169.5       | 169            | 170           | 83      | 
 | 1111 | 16755.46   | 54260.61   | 47.4235862863078    | 170.5       | 170            | 171           | 82      | 
 | 1112 | 16799.23   | 54241.79   | 47.6427225293619    | 171         | 171            | 171           | 81      | 
 | 1113 | 16844.18   | 54225.46   | 47.8311812861522    | 171.5       | 171            | 172           | 80      | 
 | 1114 | 16889.9    | 54213.69   | 47.2103021160108    | 172.5       | 172            | 173           | 78      | 
 | 1115 | 16937.91   | 54200.45   | 49.8033857060261    | 173         | 173            | 173           | 79      | 
 | 1116 | 16985.32   | 54190.87   | 48.3630301479251    | 173.5       | 173            | 174           | 77      | 
 | 1117 | 17032.8    | 54185.56   | 47.7763129628299    | 174.5       | 174            | 175           | 76      | 
 | 1118 | 17082.29   | 54183      | 49.5623819318522    | 175         | 175            | 175           | 75      | 
 | 1119 | 17130.42   | 54183.55   | 48.1261986917604    | 175.5       | 175            | 176           | 75      | 
 | 1120 | 17180.37   | 54182.61   | 49.9600422078818    | 176.5       | 176            | 177           | 75      | 
 | 1121 | 17228.9    | 54183.82   | 48.5482103687766    | 177.5       | 177            | 178           | 74      | 
 | 1122 | 17277.62   | 54188.09   | 48.9022665235731    | 178.5       | 178            | 179           | 73      | 
 | 1123 | 17328.67   | 54195.16   | 51.5427924947844    | 179         | 179            | 179           | 72      | 
 | 1124 | 17376.99   | 54206.8    | 49.6950883552955    | 178.5       | 179            | 178           | 70      | 
 | 1125 | 17422.41   | 54224.2    | 48.6436761523454    | 178         | 178            | 178           | 68      | 
 | 1126 | 17465.5    | 54248.33   | 49.3858173737372    | 177.5       | 178            | 177           | 66      | 
 | 1127 | 17506.82   | 54275.4    | 49.3964435996085    | 177         | 177            | 177           | 66      | 
 | 1128 | 17547.59   | 54303.26   | 49.3813438492851    | 177         | 177            | 177           | 66      | 
 | 1129 | 17590.23   | 54328.08   | 49.34339410848      | 177         | 177            | 177           | 67      | 
 | 1130 | 17634.58   | 54349.71   | 49.3391856425313    | 177         | 177            | 177           | 68      | 
 | 1131 | 17679.09   | 54370.96   | 49.3273524361916    | 177         | 177            | 177           | 68      | 
 | 1132 | 17724.16   | 54390.99   | 49.3127061189277    | 177         | 177            | 177           | 69      | 
 | 1133 | 17768.85   | 54409.77   | 48.4771009441415    | 177         | 177            | 177           | 69      | 
 | 1134 | 17815.77   | 54427.34   | 50.1027649152673    | 177         | 177            | 177           | 70      | 
 | 1135 | 17862.53   | 54442.86   | 49.2691870556166    | 177         | 177            | 177           | 70      | 
 | 1136 | 17909.69   | 54457.08   | 49.2581393104741    | 177         | 177            | 177           | 70      | 
 | 1137 | 17957.75   | 54471.15   | 50.0759635661182    | 177         | 177            | 177           | 70      | 
 | 1138 | 18004.27   | 54484.63   | 48.4341433832557    | 177         | 177            | 177           | 71      | 
 | 1139 | 18052.82   | 54496.79   | 50.0457139656147    | 177         | 177            | 177           | 71      | 
 | 1140 | 18100.17   | 54506.71   | 48.3837165175212    | 177         | 177            | 177           | 72      | 
 | 1141 | 18148.66   | 54515.03   | 49.1956973000995    | 177         | 177            | 177           | 72      | 
 | 1142 | 18197.25   | 54522.64   | 49.1839944639705    | 177         | 177            | 177           | 72      | 
 | 1143 | 18245.84   | 54530.16   | 49.1676472366742    | 176.5       | 177            | 176           | 73      | 
 | 1144 | 18294.69   | 54535.32   | 49.1183327768422    | 176         | 176            | 176           | 74      | 
 | 1145 | 18342.84   | 54538.14   | 48.2346385161453    | 176         | 176            | 176           | 74      | 
 | 1146 | 18392.59   | 54539.22   | 49.763633240227     | 176         | 176            | 176           | 75      | 
 | 1147 | 18439.75   | 54537.32   | 47.1942916327783    | 175.5       | 176            | 175           | 76      | 
 | 1148 | 18489.66   | 54531.18   | 50.2908430982831    | 175         | 175            | 175           | 78      | 
 | 1149 | 18536.18   | 54520.68   | 47.6851271692696    | 174.5       | 175            | 174           | 79      | 
 | 1150 | 18580.88   | 54507.27   | 46.6730789729129    | 173.5       | 174            | 173           | 80      | 
 | 1151 | 18628.28   | 54490.02   | 50.4361387539453    | 172.5       | 173            | 172           | 81      | 
 | 1152 | 18672.64   | 54470.03   | 48.6633104752181    | 172         | 172            | 172           | 82      | 
 | 1153 | 18715.5    | 54448.84   | 47.8086882224943    | 172         | 172            | 172           | 83      | 
 | 1154 | 18757.79   | 54426.36   | 47.8949100935821    | 172         | 172            | 172           | 83      | 
 | 1155 | 18799.72   | 54404.52   | 47.2781945531584    | 172.5       | 172            | 173           | 82      | 
 | 1156 | 18843.46   | 54382.18   | 49.1131944132991    | 173.5       | 173            | 174           | 83      | 
 | 1157 | 18885.67   | 54361.74   | 46.8965305370879    | 174         | 174            | 174           | 82      | 
 | 1158 | 18931.44   | 54345.24   | 48.649177091094     | 174.5       | 174            | 175           | 80      | 
 | 1159 | 18978.38   | 54332.01   | 48.7740470851803    | 175         | 175            | 175           | 79      | 
 | 1160 | 19026.66   | 54317.23   | 50.4902009804878    | 175.5       | 175            | 176           | 80      | 
 | 1161 | 19072.79   | 54303.58   | 48.1060180087528    | 176         | 176            | 176           | 79      | 
 | 1162 | 19119.42   | 54291.6    | 48.1443152964858    | 176         | 176            | 176           | 79      | 
 | 1163 | 19166.68   | 54278.8    | 48.9626944473063    | 176         | 176            | 176           | 79      | 
 | 1164 | 19214.19   | 54266.97   | 48.9647421983017    | 176         | 176            | 176           | 79      | 
 | 1165 | 19261.66   | 54254.96   | 48.967751147728     | 176         | 176            | 176           | 79      | 
 | 1166 | 19308.65   | 54241.2    | 48.9612853416941    | 176         | 176            | 176           | 80      | 
 | 1167 | 19356.25   | 54224.05   | 50.5935744717848    | 176         | 176            | 176           | 81      | 
 | 1168 | 19399.92   | 54205.79   | 47.3362761285647    | 176         | 176            | 176           | 82      | 
 | 1169 | 19445.96   | 54184.77   | 50.6051033386677    | 176         | 176            | 176           | 82      | 
 | 1170 | 19489.12   | 54163.41   | 48.1562248096239    | 176         | 176            | 176           | 83      | 
 | 1171 | 19532.28   | 54140.29   | 48.9719430823307    | 176         | 176            | 176           | 83      | 
 | 1172 | 19575.39   | 54115.37   | 49.7911135378112    | 176         | 176            | 176           | 84      | 
 | 1173 | 19616.88   | 54090.9    | 48.1610002891607    | 176         | 176            | 176           | 83      | 
 | 1174 | 19659.32   | 54066.46   | 48.9780182091946    | 176         | 176            | 176           | 83      | 
 | 1175 | 19701.72   | 54042.01   | 48.9461239831972    | 176         | 176            | 176           | 83      | 
 | 1176 | 19744.31   | 54016.4    | 49.6994361599844    | 175.5       | 176            | 175           | 84      | 
 | 1177 | 19784.63   | 53991.85   | 47.2033205707013    | 175         | 175            | 175           | 84      | 
 | 1178 | 19826.67   | 53965.52   | 49.5996424077587    | 175         | 175            | 175           | 84      | 
 | 1179 | 19867.42   | 53938.79   | 48.7380635051139    | 175         | 175            | 175           | 84      | 
 | 1180 | 19907.62   | 53911.29   | 48.707720610999     | 175         | 175            | 175           | 85      | 
 | 1181 | 19947.29   | 53883.01   | 48.719819454178     | 175         | 175            | 175           | 85      | 
 | 1182 | 19985.99   | 53854.74   | 47.9287802115253    | 175         | 175            | 175           | 85      | 
 | 1183 | 20025.48   | 53824.78   | 49.5640376695507    | 175         | 175            | 175           | 86      | 
 | 1184 | 20062.64   | 53793.21   | 48.7602486034687    | 175         | 175            | 175           | 87      | 
 | 1185 | 20097.66   | 53759.28   | 48.7605502718887    | 175         | 175            | 175           | 88      | 
 | 1186 | 20129.98   | 53721.69   | 49.5754496528521    | 175         | 175            | 175           | 89      | 
 | 1187 | 20157.55   | 53682.34   | 48.0506749084899    | 175.5       | 175            | 176           | 91      | 
 | 1188 | 20182.17   | 53639.89   | 49.0659884433589    | 176.5       | 176            | 177           | 92      | 
 | 1189 | 20202.14   | 53594.84   | 49.283180329635     | 177         | 177            | 177           | 94      | 
 | 1190 | 20215.58   | 53547.29   | 49.4162141715953    | 177.5       | 177            | 178           | 97      | 
 | 1191 | 20221.96   | 53498.24   | 49.4558218511423    | 178         | 178            | 178           | 99      | 
 | 1192 | 20222.14   | 53447.99   | 50.2503212686014    | 177.5       | 178            | 177           | 1       | 
 | 1193 | 20216.37   | 53399.87   | 48.469610229965     | 177         | 177            | 177           | 3       | 
 | 1194 | 20203.65   | 53351.61   | 49.905741842474     | 176.5       | 177            | 176           | 5       | 
 | 1195 | 20186.22   | 53307.69   | 47.2516760554075    | 175.5       | 176            | 175           | 7       | 
 | 1196 | 20164.51   | 53264.07   | 48.7288818003121    | 175         | 175            | 175           | 8       | 
 | 1197 | 20139.57   | 53220.41   | 50.275736315024     | 175         | 175            | 175           | 9       | 
 | 1198 | 20113.24   | 53180.45   | 47.8565815288752    | 175         | 175            | 175           | 10      | 
 | 1199 | 20084.33   | 53140.26   | 49.5079119360613    | 175         | 175            | 175           | 10      | 
 | 1200 | 20056.44   | 53100.33   | 48.7027203687174    | 175         | 175            | 175           | 9       | 
 | 1201 | 20028.86   | 53061.18   | 47.8955150503518    | 175         | 175            | 175           | 11      | 
 | 1202 | 19995.53   | 53024.54   | 49.5321058325732    | 175         | 175            | 175           | 12      | 
 | 1203 | 19960.37   | 52991.95   | 47.9339953637243    | 175         | 175            | 175           | 14      | 
 | 1204 | 19923.52   | 52961.25   | 47.9648167491805    | 175         | 175            | 175           | 14      | 
 | 1205 | 19883.1    | 52933.98   | 48.7547587884157    | 175         | 175            | 175           | 17      | 
 | 1206 | 19837.7    | 52912.11   | 50.3973059100699    | 175         | 175            | 175           | 19      | 
 | 1207 | 19793.09   | 52896.71   | 47.197214503451     | 175         | 175            | 175           | 20      | 
 | 1208 | 19745.82   | 52884.4    | 48.8391238002928    | 175         | 175            | 175           | 22      | 
 | 1209 | 19697.07   | 52874.85   | 49.6813388291464    | 175         | 175            | 175           | 22      | 
 | 1210 | 19649.63   | 52863.09   | 48.8719667630066    | 175         | 175            | 175           | 21      | 
 | 1211 | 19602.52   | 52850.07   | 48.8791311718133    | 175         | 175            | 175           | 21      | 
 | 1212 | 19555.75   | 52835.95   | 48.8529595047656    | 175         | 175            | 175           | 19      | 
