Sort by Speed (avg)
 | No    | X          | Y         | Distance            | Speed (avg) | Speed (before) | Speed (after) | Heading | 
 | 5082  | 3900.801   | -8591.796 | 27.7443648665274    | 99          | 99             | 99            | 78      | 
 | 5086  | 4005.351   | -8628.369 | 27.2989463129465    | 99          | 99             | 99            | 82      | 
 | 5089  | 4077.359   | -8671.094 | 28.6832491492812    | 99          | 99             | 99            | 84      | 
 | 5090  | 4100.023   | -8687.134 | 27.7654542461548    | 99          | 99             | 99            | 85      | 
 | 5091  | 4121.339   | -8703.455 | 26.8472280147639    | 99          | 99             | 99            | 86      | 
 | 5092  | 4143.228   | -8721.294 | 28.2368157476542    | 99          | 99             | 99            | 86      | 
 | 5099  | 4305.042   | -8829.765 | 29.1642166652738    | 99          | 99             | 99            | 83      | 
 | 5102  | 4380.184   | -8865.739 | 28.2372825869177    | 99          | 99             | 99            | 81      | 
 | 5105  | 4457.438   | -8894.387 | 27.7763698870121    | 99          | 99             | 99            | 80      | 
 | 5109  | 4560.766   | -8931.26  | 26.8501853156843    | 99          | 99             | 99            | 80      | 
 | 5118  | 4806.587   | -8982.278 | 28.2374466416394    | 99          | 99             | 99            | 76      | 
 | 5128  | 5082.78    | -9005.738 | 28.235423002653     | 99          | 99             | 99            | 76      | 
 | 5129  | 5110.514   | -9007.24  | 27.7745267415694    | 99          | 99             | 99            | 76      | 
 | 5135  | 5277.063   | -9004.874 | 28.2385194963375    | 99          | 99             | 99            | 74      | 
 | 5136  | 5304.788   | -9003.207 | 27.7746796192058    | 99          | 99             | 99            | 74      | 
 | 5137  | 5332.038   | -9001.355 | 27.3128318504582    | 99          | 99             | 99            | 74      | 
 | 5138  | 5359.733   | -8999.256 | 27.774785219696     | 99          | 99             | 99            | 74      | 
 | 5139  | 5386.95    | -8996.963 | 27.3132154427758    | 99          | 99             | 99            | 74      | 
 | 5143  | 5496.458   | -8973.836 | 28.2352118186038    | 99          | 99             | 99            | 71      | 
 | 5147  | 5603.342   | -8945.276 | 27.3085189466908    | 99          | 99             | 99            | 71      | 
 | 5150  | 5684.991   | -8924.488 | 28.236404882188     | 99          | 99             | 99            | 71      | 
 | 5161  | 5977.974   | -8841.33  | 28.2365226203261    | 99          | 99             | 99            | 71      | 
 | 5164  | 6058.947   | -8819.86  | 29.1595384229554    | 99          | 99             | 99            | 72      | 
 | 5171  | 6248.86    | -8778.353 | 27.7745935556252    | 99          | 99             | 99            | 71      | 
 | 5174  | 6330.064   | -8762.166 | 27.7727462403537    | 99          | 99             | 99            | 73      | 
 | 5178  | 6441.206   | -8752.55  | 27.7758203270304    | 99          | 99             | 99            | 74      | 
 | 5182  | 6551.271   | -8747.55  | 26.8502523387297    | 99          | 99             | 99            | 74      | 
 | 5183  | 6578.99    | -8745.766 | 27.7765992887899    | 99          | 99             | 99            | 74      | 
 | 5184  | 6607.617   | -8743.697 | 28.7015775825145    | 99          | 99             | 99            | 74      | 
 | 5185  | 6634.892   | -8742.258 | 27.3123724299404    | 99          | 99             | 99            | 74      | 
 | 5188  | 6718.191   | -8742.278 | 27.7562106287917    | 99          | 99             | 99            | 75      | 
 | 5192  | 6828.838   | -8742.585 | 26.8196137423654    | 99          | 99             | 99            | 75      | 
 | 5195  | 6912.324   | -8747.328 | 27.7517917544334    | 99          | 99             | 99            | 75      | 
 | 5199  | 7023.863   | -8757.043 | 28.6832684822243    | 99          | 99             | 99            | 75      | 
 | 5202  | 7105.73    | -8760.248 | 27.7631133086069    | 99          | 99             | 99            | 76      | 
 | 5206  | 7215.056   | -8781.71  | 26.8357940936525    | 99          | 99             | 99            | 80      | 
 | 5207  | 7240.078   | -8790.05  | 26.3752177125524    | 99          | 99             | 99            | 79      | 
 | 5211  | 7351.412   | -8808.344 | 27.7251087623437    | 99          | 99             | 99            | 78      | 
 | 5214  | 7432.41    | -8828.031 | 27.7453263617174    | 99          | 99             | 99            | 79      | 
 | 5217  | 7512.24    | -8851.633 | 28.1894437580705    | 99          | 99             | 99            | 80      | 
 | 5218  | 7538.074   | -8860.405 | 27.2827934711185    | 99          | 99             | 99            | 80      | 
 | 5225  | 7722.652   | -8922.721 | 28.2053259711929    | 99          | 99             | 99            | 81      | 
 | 5233  | 7919.436   | -9025.337 | 29.1525506006248    | 99          | 99             | 99            | 82      | 
 | 5236  | 7996.576   | -9056.71  | 28.2303873527834    | 99          | 99             | 99            | 80      | 
 | 5245  | 8240.169   | -9108.621 | 27.2846125467315    | 99          | 99             | 99            | 75      | 
 | 5246  | 8267.858   | -9106.688 | 27.7568838155801    | 99          | 99             | 99            | 73      | 
 | 5247  | 8295.289   | -9102.472 | 27.7527380958531    | 99          | 99             | 99            | 72      | 
 | 5248  | 8321.769   | -9095.899 | 27.2829283976891    | 99          | 99             | 99            | 71      | 
 | 5249  | 8348.581   | -9087.132 | 28.2095831665053    | 99          | 99             | 99            | 70      | 
 | 5250  | 8374.308   | -9076.701 | 27.7606694957297    | 99          | 99             | 99            | 68      | 
 | 5251  | 8398.623   | -9064.307 | 27.2922063196617    | 99          | 99             | 99            | 67      | 
 | 5252  | 8422.646   | -9049.527 | 28.2055520321052    | 99          | 99             | 99            | 66      | 
 | 5253  | 8445.136   | -9033.289 | 27.7389346390808    | 99          | 99             | 99            | 65      | 
 | 5254  | 8466.03    | -9015.761 | 27.2731268675747    | 99          | 99             | 99            | 63      | 
 | 5255  | 8485.938   | -8996.443 | 27.7391230599559    | 99          | 99             | 99            | 62      | 
 | 5265  | 8636.194   | -8763.81  | 27.292609682365     | 99          | 99             | 99            | 58      | 
 | 5268  | 8685.118   | -8695.842 | 27.7548125793528    | 99          | 99             | 99            | 59      | 
 | 5269  | 8699.104   | -8672.946 | 26.8294922130929    | 99          | 99             | 99            | 58      | 
 | 5270  | 8712.558   | -8647.599 | 28.6965198174585    | 99          | 99             | 99            | 57      | 
 | 5271  | 8724.661   | -8622.099 | 28.2266733867918    | 99          | 99             | 99            | 57      | 
 | 5272  | 8734.274   | -8597.077 | 26.8046611006364    | 99          | 99             | 99            | 55      | 
 | 5280  | 8776.799   | -8378.057 | 29.5817242108637    | 99          | 99             | 99            | 52      | 
 | 5281  | 8779.37    | -8350.898 | 27.2796540377933    | 99          | 99             | 99            | 51      | 
 | 5282  | 8779.456   | -8322.685 | 28.2139980670552    | 99          | 99             | 99            | 50      | 
 | 5285  | 8774.272   | -8239.529 | 28.6921750583049    | 99          | 99             | 99            | 48      | 
 | 5289  | 8764.34    | -8129.808 | 27.3058118684195    | 99          | 99             | 99            | 48      | 
 | 5292  | 8749.305   | -8046.941 | 28.6948941577024    | 99          | 99             | 99            | 46      | 
 | 5299  | 8673.133   | -7869.024 | 27.3108733585368    | 99          | 99             | 99            | 43      | 
 | 5302  | 8632.933   | -7795.529 | 27.7676422983461    | 99          | 99             | 99            | 41      | 
 | 5309  | 8524.469   | -7634.208 | 27.7736958895439    | 99          | 99             | 99            | 41      | 
 | 5313  | 8461.677   | -7543.114 | 28.238379409288     | 99          | 99             | 99            | 40      | 
 | 5314  | 8444.802   | -7521.053 | 27.7754647374866    | 99          | 99             | 99            | 39      | 
 | 5326  | 8219.898   | -7276.986 | 25.921516696507     | 99          | 99             | 99            | 39      | 
 | 5330  | 8140.379   | -7198.213 | 27.3115195833829    | 99          | 99             | 99            | 36      | 
 | 5333  | 8075.601   | -7146.563 | 27.3128728601071    | 99          | 99             | 99            | 35      | 
 | 5340  | 7923.288   | -7025.724 | 26.8508587307417    | 99          | 99             | 99            | 36      | 
 | 5341  | 7900.779   | -7008.671 | 28.2386145857676    | 99          | 99             | 99            | 35      | 
 | 5342  | 7877.853   | -6992.999 | 27.7715536946081    | 99          | 99             | 99            | 34      | 
 | 5343  | 7854.336   | -6979.11  | 27.310972655515     | 99          | 99             | 99            | 33      | 
 | 5350  | 7687.005   | -6878.356 | 28.2287425939559    | 99          | 99             | 99            | 34      | 
 | 5351  | 7663.715   | -6863.232 | 27.7698038248531    | 99          | 99             | 99            | 34      | 
 | 5361  | 7437.063   | -6703.552 | 27.3078379023753    | 99          | 99             | 99            | 35      | 
 | 5365  | 7349.809   | -6634.034 | 29.1596240169451    | 99          | 99             | 99            | 36      | 
 | 5368  | 7288.264   | -6579.263 | 27.3063799506841    | 99          | 99             | 99            | 37      | 
 | 5369  | 7268.043   | -6560.23  | 27.7694223240546    | 99          | 99             | 99            | 37      | 
 | 5370  | 7247.994   | -6541.015 | 27.7698708949593    | 99          | 99             | 99            | 37      | 
 | 5374  | 7169.163   | -6461.404 | 29.1557249203877    | 99          | 99             | 99            | 38      | 
 | 5378  | 7099.802   | -6374.652 | 28.6877342081586    | 99          | 99             | 99            | 40      | 
 | 5379  | 7083.758   | -6352.555 | 27.3076670842349    | 99          | 99             | 99            | 40      | 
 | 5380  | 7067.658   | -6329.965 | 27.7402329353902    | 99          | 99             | 99            | 40      | 
 | 5381  | 7052.302   | -6308.013 | 26.789965236402     | 99          | 99             | 99            | 40      | 
 | 5384  | 6999.215   | -6242.114 | 27.7613312595045    | 99          | 99             | 99            | 39      | 
 | 5390  | 6899.435   | -6112.729 | 27.5655396963006    | 99          | 99             | 99            | 40      | 
 | 5391  | 6881.886   | -6091.876 | 27.2548574702907    | 99          | 99             | 99            | 39      | 
 | 5392  | 6864.178   | -6071.085 | 27.3101241782825    | 99          | 99             | 99            | 39      | 
 | 5393  | 6846.553   | -6049.05  | 28.2167402377656    | 99          | 99             | 99            | 40      | 
 | 5403  | 6667.316   | -5837.601 | 26.8399723223673    | 99          | 99             | 99            | 39      | 
 | 5404  | 6649.085   | -5816.04  | 28.2355455283643    | 99          | 99             | 99            | 39      | 
 | 5405  | 6630.318   | -5794.349 | 28.6823709137122    | 99          | 99             | 99            | 39      | 
 | 5406  | 6612.248   | -5773.888 | 27.2981408212744    | 99          | 99             | 99            | 38      | 
 | 5407  | 6593.725   | -5753.194 | 27.7728799197942    | 99          | 99             | 99            | 38      | 
 | 5408  | 6575.87    | -5732.538 | 27.3038671978807    | 99          | 99             | 99            | 39      | 
 | 5409  | 6558.688   | -5711.318 | 27.3032021529182    | 99          | 99             | 99            | 39      | 
 | 5410  | 6541.018   | -5689.294 | 28.2365180903215    | 99          | 99             | 99            | 39      | 
 | 5411  | 6524.408   | -5667.035 | 27.7730309608204    | 99          | 99             | 99            | 40      | 
 | 5412  | 6508.963   | -5644.509 | 27.3125044388407    | 99          | 99             | 99            | 41      | 
 | 5419  | 6408.33    | -5477.652 | 27.7671332607091    | 99          | 99             | 99            | 41      | 
 | 5423  | 6350.038   | -5383.129 | 27.7741279612799    | 99          | 99             | 99            | 42      | 
 | 5427  | 6303.048   | -5282.51  | 27.7741678048006    | 99          | 99             | 99            | 44      | 
 | 5430  | 6271.368   | -5204.941 | 27.3117071250516    | 99          | 99             | 99            | 44      | 
 | 5434  | 6225.885   | -5103.576 | 27.776345076383     | 99          | 99             | 99            | 43      | 
 | 5435  | 6215.487   | -5079.334 | 26.3778476895291    | 99          | 99             | 99            | 44      | 
 | 5436  | 6207.273   | -5051.37  | 29.1457165112903    | 99          | 99             | 99            | 46      | 
 | 5439  | 6188.125   | -4971.599 | 27.1948517472956    | 99          | 99             | 99            | 42      | 
 | 5440  | 6173.97    | -4946.74  | 28.606572933262     | 99          | 99             | 99            | 44      | 
 | 5447  | 6148.15    | -4753.778 | 29.1176596056446    | 99          | 99             | 99            | 48      | 
 | 5454  | 6152.915   | -4560.701 | 27.7601875515203    | 99          | 99             | 99            | 51      | 
 | 5461  | 6165.84    | -4366.689 | 27.7603624688073    | 99          | 99             | 99            | 51      | 
 | 5464  | 6150.71    | -4285.915 | 28.101958580927     | 99          | 98             | 100           | 45      | 
 | 5466  | 6135.502   | -4232.596 | 27.2031240534467    | 99          | 99             | 99            | 46      | 
 | 5470  | 6107.59    | -4125.634 | 27.261885986165     | 99          | 99             | 99            | 45      | 
 | 5473  | 6073.479   | -4049.124 | 27.7473833261596    | 99          | 99             | 99            | 43      | 
 | 5477  | 6021.017   | -3952.271 | 26.3710384071661    | 99          | 99             | 99            | 41      | 
 | 5480  | 5975.101   | -3881.094 | 28.2255497678696    | 99          | 99             | 99            | 40      | 
 | 5484  | 5907.383   | -3794.79  | 26.8447743543459    | 99          | 99             | 99            | 39      | 
 | 5487  | 5852.487   | -3730.87  | 28.6978247820473    | 99          | 99             | 99            | 38      | 
 | 5490  | 5793.874   | -3672.422 | 27.7727930876795    | 99          | 99             | 99            | 36      | 
 | 5500  | 5608.686   | -3467.187 | 26.8425029824699    | 99          | 99             | 99            | 40      | 
 | 5506  | 5534.948   | -3318.066 | 27.7299432872656    | 99          | 99             | 99            | 43      | 
 | 5507  | 5523.871   | -3293.182 | 27.2379302288476    | 99          | 99             | 99            | 43      | 
 | 5508  | 5513.363   | -3268.544 | 26.7853358077603    | 99          | 99             | 99            | 44      | 
 | 5511  | 5481.779   | -3191.416 | 27.7495095546873    | 99          | 99             | 99            | 44      | 
 | 5515  | 5443.462   | -3087.243 | 28.6834192386281    | 99          | 99             | 99            | 45      | 
 | 5518  | 5411.055   | -3010.506 | 28.2301423753468    | 99          | 99             | 99            | 43      | 
 | 5522  | 5375.584   | -2905.855 | 27.3089391015104    | 99          | 99             | 99            | 46      | 
 | 5525  | 5357.521   | -2823.095 | 28.6988121160711    | 99          | 99             | 99            | 47      | 
 | 5529  | 5337.18    | -2714.438 | 27.7734368003706    | 99          | 99             | 99            | 48      | 
 | 5532  | 5331.581   | -2631.304 | 27.7755392328258    | 99          | 99             | 99            | 49      | 
 | 5533  | 5330.182   | -2604.026 | 27.314411433614     | 99          | 99             | 99            | 49      | 
 | 5534  | 5328.763   | -2576.294 | 27.7677234378342    | 99          | 99             | 99            | 49      | 
 | 5541  | 5321.05    | -2382.465 | 27.3071629058394    | 99          | 99             | 99            | 50      | 
 | 5553  | 5329.47    | -2050.988 | 26.8376238885818    | 99          | 99             | 99            | 48      | 
 | 5554  | 5324.496   | -2021.793 | 29.6152897435318    | 99          | 99             | 99            | 47      | 
 | 5555  | 5319.205   | -1995.954 | 26.3749046552774    | 99          | 99             | 99            | 47      | 
 | 5556  | 5312.563   | -1968.05  | 28.6835615640257    | 99          | 99             | 99            | 46      | 
 | 5557  | 5304.975   | -1941.829 | 27.2973655873318    | 99          | 99             | 99            | 45      | 
 | 5558  | 5295.347   | -1914.8   | 28.6925760198197    | 99          | 99             | 99            | 44      | 
 | 5559  | 5285.44    | -1890.35  | 26.3803602080886    | 99          | 99             | 99            | 44      | 
 | 5560  | 5275.957   | -1863.763 | 28.2277405445752    | 99          | 99             | 99            | 45      | 
 | 5561  | 5267.384   | -1836.86  | 28.2358958349828    | 99          | 99             | 99            | 45      | 
 | 5562  | 5258.485   | -1810.549 | 27.7752356978583    | 99          | 99             | 99            | 45      | 
 | 5563  | 5249.217   | -1784.857 | 27.3122948304944    | 99          | 99             | 99            | 44      | 
 | 5568  | 5193.625   | -1657.669 | 27.7744187904655    | 99          | 99             | 99            | 43      | 
 | 5572  | 5144.265   | -1557.666 | 28.6991592485531    | 99          | 99             | 99            | 44      | 
 | 5575  | 5114.323   | -1480.4   | 27.3126634477225    | 99          | 99             | 99            | 44      | 
 | 5578  | 5086.604   | -1401.425 | 27.7257262316359    | 99          | 99             | 99            | 45      | 
 | 5579  | 5078.113   | -1375.52  | 27.2607464710569    | 99          | 99             | 99            | 45      | 
 | 5585  | 5040.072   | -1212.961 | 29.1453236678089    | 99          | 99             | 99            | 47      | 
 | 5595  | 4999.368   | -939.4914 | 27.768436279903     | 99          | 99             | 99            | 49      | 
 | 5596  | 4998.393   | -911.7342 | 27.7743242320753    | 99          | 99             | 99            | 50      | 
 | 5597  | 4997.828   | -883.5013 | 28.2385618380855    | 99          | 99             | 99            | 50      | 
 | 5598  | 4997.693   | -855.7277 | 27.7738889035161    | 99          | 99             | 99            | 50      | 
 | 5599  | 4997.974   | -827.9581 | 27.7710725877316    | 99          | 99             | 99            | 50      | 
 | 5600  | 4998.686   | -799.7388 | 28.2282292443813    | 99          | 99             | 99            | 51      | 
 | 5609  | 5034.491   | -553.1742 | 28.2278206611765    | 99          | 99             | 99            | 53      | 
 | 5612  | 5052.466   | -472.7942 | 26.3590858642497    | 99          | 99             | 99            | 54      | 
 | 5613  | 5061.206   | -446.0043 | 28.1795684695209    | 99          | 99             | 99            | 56      | 
 | 5616  | 5097.508   | -371.6064 | 26.8094938011913    | 99          | 99             | 99            | 57      | 
 | 5617  | 5111.035   | -346.8747 | 28.1891692512733    | 99          | 99             | 99            | 58      | 
 | 5632  | 5180.882   | 43.56482  | 27.1981888797391    | 99          | 99             | 99            | 48      | 
 | 5633  | 5177.351   | 72.44029  | 29.0906572263417    | 99          | 99             | 99            | 48      | 
 | 5634  | 5175.3     | 100.0885  | 27.7241332223294    | 99          | 99             | 99            | 49      | 
 | 5635  | 5174.514   | 125.9289  | 25.8523556427351    | 99          | 99             | 99            | 50      | 
 | 5636  | 5174.371   | 154.5185  | 28.5899270522194    | 99          | 99             | 99            | 50      | 
 | 5637  | 5174.653   | 182.1361  | 27.6191177880616    | 99          | 99             | 99            | 50      | 
 | 5638  | 5175.201   | 210.1679  | 28.0370761125781    | 99          | 99             | 99            | 50      | 
 | 5639  | 5175.447   | 237.715   | 27.548283763877     | 99          | 99             | 99            | 50      | 
 | 5640  | 5173.561   | 265.5975  | 27.9461923667529    | 99          | 99             | 99            | 48      | 
 | 5643  | 5152.561   | 344.7732  | 28.5598185546881    | 99          | 99             | 99            | 44      | 
 | 5652  | 5005.238   | 544.5726  | 27.7156971066847    | 99          | 99             | 99            | 38      | 
 | 5653  | 4986.05    | 564.5635  | 27.7094786572268    | 99          | 99             | 99            | 38      | 
 | 5654  | 4967.606   | 585.8697  | 28.1802704753173    | 99          | 99             | 99            | 39      | 
 | 5655  | 4951.369   | 607.2157  | 26.8195129968329    | 99          | 99             | 99            | 40      | 
 | 5656  | 4935.712   | 629.5548  | 27.2794675266568    | 99          | 99             | 99            | 41      | 
 | 5657  | 4921.19    | 653.192   | 27.7419635664432    | 99          | 99             | 99            | 42      | 
 | 5658  | 4907.14    | 677.6677  | 28.2218180667264    | 99          | 99             | 99            | 42      | 
 | 5659  | 4893.254   | 702.2296  | 28.2152486999448    | 99          | 99             | 99            | 42      | 
 | 5660  | 4880.132   | 726.1488  | 27.2819804802358    | 99          | 99             | 99            | 42      | 
 | 5661  | 4867.428   | 751.3083  | 28.185268366888     | 99          | 99             | 99            | 43      | 
 | 5662  | 4856.538   | 776.259   | 27.2235386180374    | 99          | 99             | 99            | 44      | 
 | 5665  | 4841.154   | 858.2621  | 27.264576561125     | 99          | 99             | 99            | 49      | 
 | 5669  | 4852.194   | 968.1568  | 27.2691957398881    | 99          | 99             | 99            | 52      | 
 | 5679  | 4979.189   | 1211.249  | 26.8483533212345    | 99          | 99             | 99            | 60      | 
 | 5683  | 5039.084   | 1305.331  | 27.7747393897163    | 99          | 99             | 99            | 58      | 
 | 5686  | 5076.975   | 1380.039  | 27.7750848649099    | 99          | 99             | 99            | 57      | 
 | 5692  | 5129.887   | 1537.876  | 29.1620618009776    | 99          | 99             | 99            | 55      | 
 | 5696  | 5158.205   | 1644.202  | 27.308449992938     | 99          | 99             | 99            | 53      | 
 | 5697  | 5161.925   | 1671.709  | 27.75763261733      | 99          | 99             | 99            | 52      | 
 | 5698  | 5164.916   | 1699.705  | 28.1552633142805    | 99          | 99             | 99            | 52      | 
 | 5699  | 5166.947   | 1727.787  | 28.1550683147742    | 99          | 99             | 99            | 51      | 
 | 5700  | 5167.442   | 1755.037  | 27.2551078802129    | 99          | 99             | 99            | 50      | 
 | 5701  | 5166.104   | 1782.729  | 27.7243402366568    | 99          | 99             | 99            | 49      | 
 | 5713  | 5015.115   | 2075.068  | 27.27261677045      | 99          | 99             | 99            | 42      | 
 | 5714  | 5003.572   | 2100.299  | 27.7457924834132    | 99          | 99             | 99            | 44      | 
 | 5715  | 4994.113   | 2125.883  | 27.276425807934     | 99          | 99             | 99            | 44      | 
 | 5716  | 4984.841   | 2151.525  | 27.2668806961914    | 99          | 99             | 99            | 44      | 
 | 5717  | 4975.415   | 2178.608  | 28.6766087348086    | 99          | 99             | 99            | 45      | 
 | 5718  | 4967.664   | 2205.273  | 27.7691913132648    | 99          | 99             | 99            | 46      | 
 | 5719  | 4960.955   | 2231.714  | 27.2789143177498    | 99          | 99             | 99            | 46      | 
 | 5720  | 4954.667   | 2258.259  | 27.2789449777642    | 99          | 99             | 99            | 46      | 
 | 5723  | 4932.993   | 2339.009  | 28.1520562695164    | 99          | 99             | 99            | 44      | 
 | 5727  | 4867.434   | 2427.495  | 27.7133598387389    | 99          | 99             | 99            | 38      | 
 | 5734  | 4709.857   | 2541.409  | 28.1894637235818    | 99          | 99             | 99            | 34      | 
 | 5738  | 4620.065   | 2606.719  | 27.7546086361385    | 99          | 99             | 99            | 36      | 
 | 5741  | 4560.584   | 2665.7    | 27.7660813012354    | 99          | 99             | 99            | 38      | 
 | 5745  | 4484.914   | 2746.409  | 27.7710557133632    | 99          | 99             | 99            | 39      | 
 | 5749  | 4421.348   | 2837.927  | 28.6950704230471    | 99          | 99             | 99            | 40      | 
 | 5753  | 4362.552   | 2932.655  | 28.2369788942469    | 99          | 99             | 99            | 42      | 
 | 5760  | 4269.039   | 3101.461  | 27.7729604613035    | 99          | 99             | 99            | 44      | 
 | 5763  | 4244.737   | 3181.147  | 27.3135267060351    | 99          | 99             | 99            | 46      | 
 | 5764  | 4237.748   | 3208.03   | 27.7768745624141    | 99          | 99             | 99            | 46      | 
 | 5767  | 4216.07    | 3288.491  | 28.2394032742876    | 99          | 99             | 99            | 46      | 
 | 5768  | 4209.268   | 3315.9    | 28.2402825690511    | 99          | 99             | 99            | 46      | 
 | 5769  | 4204.484   | 3342.748  | 27.2706579957274    | 99          | 99             | 99            | 48      | 
 | 5770  | 4201.338   | 3369.795  | 27.2302522586397    | 99          | 99             | 99            | 49      | 
 | 5771  | 4201.139   | 3397.055  | 27.2600017443633    | 99          | 99             | 99            | 51      | 
 | 5772  | 4202.473   | 3425.704  | 28.6799435189754    | 99          | 99             | 99            | 51      | 
 | 5773  | 4203.888   | 3453.865  | 28.1973933019969    | 99          | 99             | 99            | 51      | 
 | 5774  | 4205.499   | 3481.557  | 27.7379751238243    | 99          | 99             | 99            | 51      | 
 | 5782  | 4179.077   | 3699.818  | 27.7509161308209    | 99          | 99             | 99            | 44      | 
 | 5789  | 4069.124   | 3860.116  | 28.6567331042486    | 99          | 99             | 99            | 39      | 
 | 5790  | 4051.494   | 3880.946  | 27.2892535661921    | 99          | 99             | 99            | 39      | 
 | 5791  | 4033.164   | 3901.136  | 27.269497576164     | 99          | 99             | 99            | 38      | 
 | 5792  | 4012.114   | 3919.11   | 27.6794694369192    | 99          | 99             | 99            | 35      | 
 | 5795  | 3938.569   | 3959.21   | 28.188589262163     | 99          | 99             | 99            | 30      | 
 | 5796  | 3912.531   | 3965.642  | 26.8197141247789    | 99          | 99             | 99            | 28      | 
 | 5797  | 3884.103   | 3969.488  | 28.6876788175325    | 99          | 99             | 99            | 27      | 
 | 5798  | 3857.033   | 3972.722  | 27.2617936390893    | 99          | 99             | 99            | 27      | 
 | 5808  | 3646.076   | 4128.61   | 28.6004511844702    | 99          | 99             | 99            | 43      | 
 | 5809  | 3634.661   | 4154.302  | 28.1134383194694    | 99          | 99             | 99            | 43      | 
 | 5812  | 3595.146   | 4227.548  | 27.6977481443585    | 99          | 99             | 99            | 41      | 
 | 5813  | 3580.658   | 4250.63   | 27.2522422016794    | 99          | 99             | 99            | 41      | 
 | 5814  | 3566.96    | 4274.731  | 27.7217771614644    | 99          | 99             | 99            | 42      | 
 | 5818  | 3540.49    | 4381.917  | 27.302004004204     | 99          | 99             | 99            | 49      | 
 | 5828  | 3663.831   | 4617.859  | 27.7052720610023    | 99          | 99             | 99            | 62      | 
 | 5831  | 3714.736   | 4683.472  | 27.722738605843     | 99          | 99             | 99            | 58      | 
 | 5834  | 3745.634   | 4760.641  | 27.7350770501483    | 99          | 99             | 99            | 54      | 
 | 5838  | 3773.658   | 4867.669  | 27.2940359719077    | 99          | 99             | 99            | 54      | 
 | 5841  | 3794.645   | 4948.183  | 27.6822798007905    | 99          | 99             | 99            | 56      | 
 | 5848  | 3839.361   | 5134.813  | 27.2483875996279    | 99          | 99             | 99            | 52      | 
 | 5851  | 3851.927   | 5218.516  | 29.1294635301453    | 99          | 99             | 99            | 53      | 
 | 5854  | 3857.232   | 5301.962  | 28.2137615234492    | 99          | 99             | 99            | 50      | 
 | 5855  | 3857.487   | 5327.843  | 25.8816333931662    | 99          | 99             | 99            | 50      | 
 | 5859  | 3851.823   | 5439.981  | 28.2203434772004    | 99          | 99             | 99            | 48      | 
 | 5869  | 3790.806   | 5710.178  | 27.2947119307249    | 99          | 99             | 99            | 45      | 
 | 5872  | 3765.495   | 5789.062  | 26.3748925419286    | 99          | 99             | 99            | 45      | 
 | 5879  | 3676.45    | 5961.075  | 28.045153586815     | 99          | 99             | 99            | 39      | 
 | 5898  | 3437.083   | 6404.441  | 27.2609739353524    | 99          | 99             | 99            | 45      | 
 | 5901  | 3415.116   | 6484.834  | 26.8117986211652    | 99          | 99             | 99            | 46      | 
 | 5908  | 3387.906   | 6677.203  | 27.2973405343041    | 99          | 99             | 99            | 50      | 
 | 5915  | 3407.361   | 6869.74   | 27.7699905949925    | 99          | 99             | 99            | 54      | 
 | 5923  | 3476.403   | 7081.356  | 27.7703198878869    | 99          | 99             | 99            | 55      | 
 | 5930  | 3523.608   | 7270.11   | 28.2351280168986    | 99          | 99             | 99            | 53      | 
 | 5933  | 3534.707   | 7352.647  | 28.2363118329106    | 99          | 99             | 99            | 51      | 
 | 5937  | 3543.504   | 7463.406  | 28.2393176518804    | 99          | 99             | 99            | 51      | 
 | 5940  | 3545.578   | 7546.673  | 28.2374391608324    | 99          | 99             | 99            | 50      | 
 | 5943  | 3544.754   | 7630.002  | 28.2398548138969    | 99          | 99             | 99            | 50      | 
 | 5944  | 3543.677   | 7656.827  | 26.8463150204459    | 99          | 99             | 99            | 49      | 
 | 5945  | 3542.239   | 7684.998  | 28.2076130864974    | 99          | 99             | 99            | 49      | 
 | 5946  | 3540.741   | 7713.173  | 28.2150895500013    | 99          | 99             | 99            | 49      | 
 | 5955  | 3509.185   | 7960.744  | 28.6917975745057    | 99          | 99             | 99            | 47      | 
 | 5958  | 3489.146   | 8042.1    | 29.6198027323275    | 99          | 99             | 99            | 46      | 
 | 5962  | 3458.699   | 8146.058  | 25.4572375343187    | 99          | 99             | 99            | 45      | 
 | 5965  | 3428.913   | 8225.345  | 26.8475501298299    | 99          | 99             | 99            | 44      | 
 | 5971  | 3363.494   | 8378.837  | 26.8340205766997    | 99          | 99             | 99            | 41      | 
 | 5974  | 3328.011   | 8453.871  | 27.7670380979274    | 99          | 99             | 99            | 45      | 
 | 5980  | 3265.508   | 8609.115  | 28.6912707850801    | 99          | 99             | 99            | 44      | 
 | 5981  | 3255.605   | 8634.062  | 26.8397792415096    | 99          | 99             | 99            | 44      | 
 | 5996  | 3291.1     | 9031.143  | 28.1614211749921    | 99          | 99             | 99            | 58      | 
 | 5997  | 3305.422   | 9054.882  | 27.7248204281343    | 99          | 99             | 99            | 59      | 
 | 6000  | 3354.396   | 9120.652  | 26.6179595300103    | 99          | 99             | 99            | 63      | 
 | 6003  | 3416.759   | 9175.748  | 27.1959834400973    | 99          | 99             | 99            | 61      | 
 | 6010  | 3501.334   | 9349.772  | 28.1948605683791    | 99          | 99             | 99            | 55      | 
 | 6013  | 3522.597   | 9430.756  | 28.205991335164     | 99          | 99             | 99            | 53      | 
 | 6016  | 3534.709   | 9513.603  | 28.2066431994834    | 99          | 99             | 99            | 51      | 
